id,node_name,resource_name,value,unit,pos_x,pos_y,pos_z,timestamp,time_of_collection,seconds_in_day,timestamp_unix,time_of_collection_unix,relative_position
36954,SGoBs6,illuminance at SGoBs6,141,lux,2.4,6.1,1.45,04-12-2016 05:02,04-12-2016 05:08,18526,1460430166,1460430526,office B
36955,SGoBs5,illuminance at SGoBs5,130,lux,2.4,4.05,0,04-12-2016 05:02,04-12-2016 05:08,18527,1460430127,1460430527,office B
36956,SGoBs4,illuminance at SGoBs4,124,lux,2.4,2.05,0,04-12-2016 05:06,04-12-2016 05:08,18527,1460430405,1460430527,office B
36957,SGoBs3,illuminance at SGoBs3,124,lux,2.4,0,1.45,04-12-2016 05:08,04-12-2016 05:08,18527,1460430482,1460430527,office B
36958,SGoBs2,illuminance at SGoBs2,145,lux,2.4,2.05,3.09,04-12-2016 04:48,04-12-2016 05:08,18527,1460429331,1460430527,office B
36959,SGoBs1,illuminance at SGoBs1,137,lux,2.4,4.05,3.09,04-12-2016 05:05,04-12-2016 05:08,18527,1460430342,1460430527,office B
36960,SGoAs6,illuminance at SGoAs6,130,lux,2.4,9.05,1.45,04-12-2016 05:27,04-12-2016 05:28,19727,1460431662,1460431727,office A
36961,SGoAs5,illuminance at SGoAs5,154,lux,2.4,11.55,3.9,04-12-2016 05:22,04-12-2016 05:28,19727,1460431325,1460431727,office A
36962,SGoAs4,illuminance at SGoAs4,115,lux,2.4,13.55,3.9,04-12-2016 05:26,04-12-2016 05:28,19727,1460431564,1460431727,office A
36963,SGoAs3,illuminance at SGoAs3,147,lux,2.4,17.6,1.45,04-12-2016 05:25,04-12-2016 05:28,19728,1460431507,1460431728,office A
36964,SGoAs2,illuminance at SGoAs2,88,lux,2.4,13.55,0,04-12-2016 05:24,04-12-2016 05:28,19728,1460431457,1460431728,office A
36965,SGoAs1,illuminance at SGoAs1,122,lux,2.4,11.55,0,04-12-2016 05:28,04-12-2016 05:28,19728,1460431695,1460431728,office A
36966,SGoBs6,illuminance at SGoBs6,141,lux,2.4,6.1,1.45,04-12-2016 05:26,04-12-2016 05:28,19728,1460431610,1460431728,office B
36967,SGoBs5,illuminance at SGoBs5,130,lux,2.4,4.05,0,04-12-2016 05:27,04-12-2016 05:28,19728,1460431628,1460431728,office B
36968,SGoBs4,illuminance at SGoBs4,124,lux,2.4,2.05,0,04-12-2016 05:23,04-12-2016 05:28,19728,1460431417,1460431728,office B
36969,SGoBs3,illuminance at SGoBs3,124,lux,2.4,0,1.45,04-12-2016 05:26,04-12-2016 05:28,19728,1460431617,1460431728,office B
36970,SGoBs2,illuminance at SGoBs2,147,lux,2.4,2.05,3.09,04-12-2016 05:08,04-12-2016 05:28,19728,1460430531,1460431728,office B
36971,SGoBs1,illuminance at SGoBs1,138,lux,2.4,4.05,3.09,04-12-2016 05:25,04-12-2016 05:28,19728,1460431542,1460431728,office B
36972,SGoAs6,illuminance at SGoAs6,130,lux,2.4,9.05,1.45,04-12-2016 05:46,04-12-2016 05:48,20929,1460432776,1460432929,office A
36973,SGoAs5,illuminance at SGoAs5,152,lux,2.4,11.55,3.9,04-12-2016 05:41,04-12-2016 05:48,20929,1460432500,1460432929,office A
36974,SGoAs4,illuminance at SGoAs4,115,lux,2.4,13.55,3.9,04-12-2016 05:47,04-12-2016 05:48,20929,1460432824,1460432929,office A
36975,SGoAs3,illuminance at SGoAs3,147,lux,2.4,17.6,1.45,04-12-2016 05:44,04-12-2016 05:48,20929,1460432646,1460432929,office A
36976,SGoAs2,illuminance at SGoAs2,88,lux,2.4,13.55,0,04-12-2016 05:45,04-12-2016 05:48,20929,1460432703,1460432929,office A
36977,SGoAs1,illuminance at SGoAs1,122,lux,2.4,11.55,0,04-12-2016 05:43,04-12-2016 05:48,20929,1460432621,1460432929,office A
36978,SGoBs6,illuminance at SGoBs6,141,lux,2.4,6.1,1.45,04-12-2016 05:48,04-12-2016 05:48,20929,1460432887,1460432929,office B
36979,SGoBs5,illuminance at SGoBs5,130,lux,2.4,4.05,0,04-12-2016 05:45,04-12-2016 05:48,20929,1460432743,1460432929,office B
36980,SGoBs4,illuminance at SGoBs4,124,lux,2.4,2.05,0,04-12-2016 05:47,04-12-2016 05:48,20929,1460432839,1460432929,office B
36981,SGoBs3,illuminance at SGoBs3,125,lux,2.4,0,1.45,04-12-2016 05:46,04-12-2016 05:48,20929,1460432801,1460432929,office B
36982,SGoBs2,illuminance at SGoBs2,147,lux,2.4,2.05,3.09,04-12-2016 05:28,04-12-2016 05:48,20930,1460431731,1460432930,office B
36983,SGoBs1,illuminance at SGoBs1,137,lux,2.4,4.05,3.09,04-12-2016 05:45,04-12-2016 05:48,20930,1460432744,1460432930,office B
36984,SGoAs6,illuminance at SGoAs6,131,lux,2.4,9.05,1.45,04-12-2016 06:05,04-12-2016 06:08,22130,1460433908,1460434130,office A
36985,SGoAs5,illuminance at SGoAs5,152,lux,2.4,11.55,3.9,04-12-2016 06:06,04-12-2016 06:08,22130,1460434004,1460434130,office A
36986,SGoAs4,illuminance at SGoAs4,115,lux,2.4,13.55,3.9,04-12-2016 06:07,04-12-2016 06:08,22130,1460434039,1460434130,office A
36987,SGoAs3,illuminance at SGoAs3,148,lux,2.4,17.6,1.45,04-12-2016 06:08,04-12-2016 06:08,22130,1460434090,1460434130,office A
36988,SGoAs2,illuminance at SGoAs2,90,lux,2.4,13.55,0,04-12-2016 06:03,04-12-2016 06:08,22130,1460433817,1460434130,office A
36989,SGoAs1,illuminance at SGoAs1,120,lux,2.4,11.55,0,04-12-2016 06:04,04-12-2016 06:08,22130,1460433891,1460434130,office A
36990,SGoBs6,illuminance at SGoBs6,141,lux,2.4,6.1,1.45,04-12-2016 06:07,04-12-2016 06:08,22130,1460434057,1460434130,office B
36991,SGoBs5,illuminance at SGoBs5,130,lux,2.4,4.05,0,04-12-2016 06:04,04-12-2016 06:08,22131,1460433891,1460434131,office B
36992,SGoBs4,illuminance at SGoBs4,125,lux,2.4,2.05,0,04-12-2016 06:08,04-12-2016 06:08,22131,1460434099,1460434131,office B
36993,SGoBs3,illuminance at SGoBs3,122,lux,2.4,0,1.45,04-12-2016 06:00,04-12-2016 06:08,22131,1460433633,1460434131,office B
36994,SGoBs2,illuminance at SGoBs2,145,lux,2.4,2.05,3.09,04-12-2016 05:48,04-12-2016 06:08,22131,1460432931,1460434131,office B
36995,SGoBs1,illuminance at SGoBs1,137,lux,2.4,4.05,3.09,04-12-2016 06:05,04-12-2016 06:08,22131,1460433942,1460434131,office B
36996,SGoAs6,illuminance at SGoAs6,130,lux,2.4,9.05,1.45,04-12-2016 06:22,04-12-2016 06:28,23331,1460434924,1460435331,office A
36997,SGoAs5,illuminance at SGoAs5,154,lux,2.4,11.55,3.9,04-12-2016 06:25,04-12-2016 06:28,23331,1460435143,1460435331,office A
36998,SGoAs4,illuminance at SGoAs4,115,lux,2.4,13.55,3.9,04-12-2016 06:27,04-12-2016 06:28,23331,1460435236,1460435331,office A
36999,SGoAs3,illuminance at SGoAs3,148,lux,2.4,17.6,1.45,04-12-2016 06:26,04-12-2016 06:28,23331,1460435168,1460435331,office A
37000,SGoAs2,illuminance at SGoAs2,88,lux,2.4,13.55,0,04-12-2016 06:23,04-12-2016 06:28,23332,1460435037,1460435332,office A
37001,SGoAs1,illuminance at SGoAs1,122,lux,2.4,11.55,0,04-12-2016 06:25,04-12-2016 06:28,23332,1460435112,1460435332,office A
37002,SGoBs6,illuminance at SGoBs6,141,lux,2.4,6.1,1.45,04-12-2016 06:28,04-12-2016 06:28,23332,1460435292,1460435332,office B
37003,SGoBs5,illuminance at SGoBs5,130,lux,2.4,4.05,0,04-12-2016 06:27,04-12-2016 06:28,23332,1460435243,1460435332,office B
37004,SGoBs4,illuminance at SGoBs4,124,lux,2.4,2.05,0,04-12-2016 06:28,04-12-2016 06:28,23332,1460435285,1460435332,office B
37005,SGoBs3,illuminance at SGoBs3,124,lux,2.4,0,1.45,04-12-2016 06:23,04-12-2016 06:28,23332,1460435017,1460435332,office B
37006,SGoBs2,illuminance at SGoBs2,145,lux,2.4,2.05,3.09,04-12-2016 06:08,04-12-2016 06:28,23332,1460434131,1460435332,office B
37007,SGoBs1,illuminance at SGoBs1,137,lux,2.4,4.05,3.09,04-12-2016 06:25,04-12-2016 06:28,23332,1460435142,1460435332,office B
37008,SGoAs6,illuminance at SGoAs6,132,lux,2.4,9.05,1.45,04-12-2016 06:45,04-12-2016 06:48,24533,1460436340,1460436533,office A
37009,SGoAs5,illuminance at SGoAs5,155,lux,2.4,11.55,3.9,04-12-2016 06:43,04-12-2016 06:48,24533,1460436234,1460436533,office A
37010,SGoAs4,illuminance at SGoAs4,120,lux,2.4,13.55,3.9,04-12-2016 06:45,04-12-2016 06:48,24533,1460436301,1460436533,office A
37011,SGoAs3,illuminance at SGoAs3,152,lux,2.4,17.6,1.45,04-12-2016 06:45,04-12-2016 06:48,24533,1460436335,1460436533,office A
37012,SGoAs2,illuminance at SGoAs2,94,lux,2.4,13.55,0,04-12-2016 06:48,04-12-2016 06:48,24533,1460436488,1460436533,office A
37013,SGoAs1,illuminance at SGoAs1,122,lux,2.4,11.55,0,04-12-2016 06:43,04-12-2016 06:48,24533,1460436225,1460436533,office A
37014,SGoBs6,illuminance at SGoBs6,141,lux,2.4,6.1,1.45,04-12-2016 06:43,04-12-2016 06:48,24533,1460436209,1460436533,office B
37015,SGoBs5,illuminance at SGoBs5,128,lux,2.4,4.05,0,04-12-2016 06:42,04-12-2016 06:48,24533,1460436131,1460436533,office B
37016,SGoBs4,illuminance at SGoBs4,124,lux,2.4,2.05,0,04-12-2016 06:45,04-12-2016 06:48,24533,1460436308,1460436533,office B
37017,SGoBs3,illuminance at SGoBs3,125,lux,2.4,0,1.45,04-12-2016 06:43,04-12-2016 06:48,24533,1460436199,1460436533,office B
37018,SGoBs2,illuminance at SGoBs2,144,lux,2.4,2.05,3.09,04-12-2016 06:28,04-12-2016 06:48,24534,1460435331,1460436534,office B
37019,SGoBs1,illuminance at SGoBs1,137,lux,2.4,4.05,3.09,04-12-2016 06:45,04-12-2016 06:48,24534,1460436341,1460436534,office B
37020,SGoAs6,illuminance at SGoAs6,142,lux,2.4,9.05,1.45,04-12-2016 07:03,04-12-2016 07:08,25734,1460437395,1460437734,office A
37021,SGoAs5,illuminance at SGoAs5,145,lux,2.4,11.55,3.9,04-12-2016 07:06,04-12-2016 07:08,25734,1460437590,1460437734,office A
37022,SGoAs4,illuminance at SGoAs4,140,lux,2.4,13.55,3.9,04-12-2016 07:04,04-12-2016 07:08,25734,1460437452,1460437734,office A
37023,SGoAs3,illuminance at SGoAs3,144,lux,2.4,17.6,1.45,04-12-2016 07:02,04-12-2016 07:08,25734,1460437360,1460437734,office A
37024,SGoAs2,illuminance at SGoAs2,114,lux,2.4,13.55,0,04-12-2016 07:06,04-12-2016 07:08,25734,1460437593,1460437734,office A
37025,SGoAs1,illuminance at SGoAs1,130,lux,2.4,11.55,0,04-12-2016 07:01,04-12-2016 07:08,25734,1460437271,1460437734,office A
37026,SGoBs6,illuminance at SGoBs6,144,lux,2.4,6.1,1.45,04-12-2016 07:04,04-12-2016 07:08,25734,1460437445,1460437734,office B
37027,SGoBs5,illuminance at SGoBs5,132,lux,2.4,4.05,0,04-12-2016 07:06,04-12-2016 07:08,25735,1460437590,1460437735,office B
37028,SGoBs4,illuminance at SGoBs4,131,lux,2.4,2.05,0,04-12-2016 07:05,04-12-2016 07:08,25735,1460437555,1460437735,office B
37029,SGoBs3,illuminance at SGoBs3,130,lux,2.4,0,1.45,04-12-2016 07:04,04-12-2016 07:08,25735,1460437444,1460437735,office B
37030,SGoBs2,illuminance at SGoBs2,147,lux,2.4,2.05,3.09,04-12-2016 06:48,04-12-2016 07:08,25735,1460436531,1460437735,office B
37031,SGoBs1,illuminance at SGoBs1,141,lux,2.4,4.05,3.09,04-12-2016 07:05,04-12-2016 07:08,25735,1460437541,1460437735,office B
37032,SGoAs6,illuminance at SGoAs6,174,lux,2.4,9.05,1.45,04-12-2016 07:26,04-12-2016 07:28,26935,1460438797,1460438935,office A
37033,SGoAs5,illuminance at SGoAs5,190,lux,2.4,11.55,3.9,04-12-2016 07:21,04-12-2016 07:28,26935,1460438486,1460438935,office A
37034,SGoAs4,illuminance at SGoAs4,190,lux,2.4,13.55,3.9,04-12-2016 07:23,04-12-2016 07:28,26935,1460438583,1460438935,office A
37035,SGoAs3,illuminance at SGoAs3,204,lux,2.4,17.6,1.45,04-12-2016 07:22,04-12-2016 07:28,26935,1460438538,1460438935,office A
37036,SGoAs2,illuminance at SGoAs2,191,lux,2.4,13.55,0,04-12-2016 07:26,04-12-2016 07:28,26936,1460438777,1460438936,office A
37037,SGoAs1,illuminance at SGoAs1,170,lux,2.4,11.55,0,04-12-2016 07:25,04-12-2016 07:28,26936,1460438741,1460438936,office A
37038,SGoBs6,illuminance at SGoBs6,151,lux,2.4,6.1,1.45,04-12-2016 07:26,04-12-2016 07:28,26936,1460438805,1460438936,office B
37039,SGoBs5,illuminance at SGoBs5,137,lux,2.4,4.05,0,04-12-2016 07:22,04-12-2016 07:28,26936,1460438573,1460438936,office B
37040,SGoBs4,illuminance at SGoBs4,138,lux,2.4,2.05,0,04-12-2016 07:23,04-12-2016 07:28,26936,1460438600,1460438936,office B
37041,SGoBs3,illuminance at SGoBs3,137,lux,2.4,0,1.45,04-12-2016 07:24,04-12-2016 07:28,26936,1460438675,1460438936,office B
37042,SGoBs2,illuminance at SGoBs2,154,lux,2.4,2.05,3.09,04-12-2016 07:08,04-12-2016 07:28,26936,1460437731,1460438936,office B
37043,SGoBs1,illuminance at SGoBs1,147,lux,2.4,4.05,3.09,04-12-2016 07:25,04-12-2016 07:28,26936,1460438741,1460438936,office B
37044,SGoAs6,illuminance at SGoAs6,247,lux,2.4,9.05,1.45,04-12-2016 07:45,04-12-2016 07:48,28137,1460439904,1460440137,office A
37045,SGoAs5,illuminance at SGoAs5,277,lux,2.4,11.55,3.9,04-12-2016 07:47,04-12-2016 07:48,28137,1460440033,1460440137,office A
37046,SGoAs4,illuminance at SGoAs4,370,lux,2.4,13.55,3.9,04-12-2016 07:48,04-12-2016 07:48,28137,1460440106,1460440137,office A
37047,SGoAs3,illuminance at SGoAs3,340,lux,2.4,17.6,1.45,04-12-2016 07:45,04-12-2016 07:48,28137,1460439903,1460440137,office A
37048,SGoAs2,illuminance at SGoAs2,277,lux,2.4,13.55,0,04-12-2016 07:42,04-12-2016 07:48,28137,1460439772,1460440137,office A
37049,SGoAs1,illuminance at SGoAs1,241,lux,2.4,11.55,0,04-12-2016 07:42,04-12-2016 07:48,28137,1460439750,1460440137,office A
37050,SGoBs6,illuminance at SGoBs6,138,lux,2.4,6.1,1.45,04-12-2016 07:44,04-12-2016 07:48,28137,1460439841,1460440137,office B
37051,SGoBs5,illuminance at SGoBs5,145,lux,2.4,4.05,0,04-12-2016 07:43,04-12-2016 07:48,28137,1460439831,1460440137,office B
37052,SGoBs4,illuminance at SGoBs4,132,lux,2.4,2.05,0,04-12-2016 07:43,04-12-2016 07:48,28137,1460439793,1460440137,office B
37053,SGoBs3,illuminance at SGoBs3,147,lux,2.4,0,1.45,04-12-2016 07:47,04-12-2016 07:48,28137,1460440046,1460440137,office B
37054,SGoBs2,illuminance at SGoBs2,142,lux,2.4,2.05,3.09,04-12-2016 07:28,04-12-2016 07:48,28138,1460438931,1460440138,office B
37055,SGoBs1,illuminance at SGoBs1,154,lux,2.4,4.05,3.09,04-12-2016 07:45,04-12-2016 07:48,28138,1460439941,1460440138,office B
37056,SGoAs6,illuminance at SGoAs6,321,lux,2.4,9.05,1.45,04-12-2016 08:04,04-12-2016 08:08,29338,1460441098,1460441338,office A
37057,SGoAs5,illuminance at SGoAs5,337,lux,2.4,11.55,3.9,04-12-2016 08:04,04-12-2016 08:08,29338,1460441090,1460441338,office A
37058,SGoAs4,illuminance at SGoAs4,485,lux,2.4,13.55,3.9,04-12-2016 08:06,04-12-2016 08:08,29338,1460441197,1460441338,office A
37059,SGoAs3,illuminance at SGoAs3,588,lux,2.4,17.6,1.45,04-12-2016 08:06,04-12-2016 08:08,29338,1460441190,1460441338,office A
37060,SGoAs2,illuminance at SGoAs2,504,lux,2.4,13.55,0,04-12-2016 08:02,04-12-2016 08:08,29338,1460440935,1460441338,office A
37061,SGoAs1,illuminance at SGoAs1,394,lux,2.4,11.55,0,04-12-2016 08:07,04-12-2016 08:08,29338,1460441238,1460441338,office A
37062,SGoBs6,illuminance at SGoBs6,151,lux,2.4,6.1,1.45,04-12-2016 08:08,04-12-2016 08:08,29338,1460441298,1460441338,office B
37063,SGoBs5,illuminance at SGoBs5,150,lux,2.4,4.05,0,04-12-2016 08:04,04-12-2016 08:08,29338,1460441063,1460441338,office B
37064,SGoBs4,illuminance at SGoBs4,140,lux,2.4,2.05,0,04-12-2016 08:04,04-12-2016 08:08,29339,1460441049,1460441339,office B
37065,SGoBs3,illuminance at SGoBs3,135,lux,2.4,0,1.45,04-12-2016 08:04,04-12-2016 08:08,29339,1460441062,1460441339,office B
37066,SGoBs2,illuminance at SGoBs2,152,lux,2.4,2.05,3.09,04-12-2016 07:48,04-12-2016 08:08,29339,1460440131,1460441339,office B
37067,SGoBs1,illuminance at SGoBs1,138,lux,2.4,4.05,3.09,04-12-2016 08:05,04-12-2016 08:08,29339,1460441141,1460441339,office B
37068,SGoAs6,illuminance at SGoAs6,315,lux,2.4,9.05,1.45,04-12-2016 08:25,04-12-2016 08:28,30539,1460442339,1460442539,office A
37069,SGoAs5,illuminance at SGoAs5,318,lux,2.4,11.55,3.9,04-12-2016 08:21,04-12-2016 08:28,30539,1460442114,1460442539,office A
37070,SGoAs4,illuminance at SGoAs4,444,lux,2.4,13.55,3.9,04-12-2016 08:28,04-12-2016 08:28,30539,1460442495,1460442539,office A
37071,SGoAs3,illuminance at SGoAs3,554,lux,2.4,17.6,1.45,04-12-2016 08:27,04-12-2016 08:28,30539,1460442450,1460442539,office A
37072,SGoAs2,illuminance at SGoAs2,542,lux,2.4,13.55,0,04-12-2016 08:22,04-12-2016 08:29,30540,1460442161,1460442540,office A
37073,SGoAs1,illuminance at SGoAs1,352,lux,2.4,11.55,0,04-12-2016 08:27,04-12-2016 08:29,30540,1460442442,1460442540,office A
37074,SGoBs6,illuminance at SGoBs6,155,lux,2.4,6.1,1.45,04-12-2016 08:27,04-12-2016 08:29,30540,1460442436,1460442540,office B
37075,SGoBs5,illuminance at SGoBs5,135,lux,2.4,4.05,0,04-12-2016 08:25,04-12-2016 08:29,30540,1460442352,1460442540,office B
37076,SGoBs4,illuminance at SGoBs4,154,lux,2.4,2.05,0,04-12-2016 08:24,04-12-2016 08:29,30540,1460442269,1460442540,office B
37077,SGoBs3,illuminance at SGoBs3,140,lux,2.4,0,1.45,04-12-2016 08:23,04-12-2016 08:29,30540,1460442238,1460442540,office B
37078,SGoBs2,illuminance at SGoBs2,162,lux,2.4,2.05,3.09,04-12-2016 08:08,04-12-2016 08:29,30540,1460441331,1460442540,office B
37079,SGoBs1,illuminance at SGoBs1,144,lux,2.4,4.05,3.09,04-12-2016 08:25,04-12-2016 08:29,30540,1460442341,1460442540,office B
37080,SGoAs6,illuminance at SGoAs6,438,lux,2.4,9.05,1.45,04-12-2016 08:46,04-12-2016 08:49,31740,1460443574,1460443740,office A
37081,SGoAs5,illuminance at SGoAs5,424,lux,2.4,11.55,3.9,04-12-2016 08:47,04-12-2016 08:49,31741,1460443621,1460443741,office A
37082,SGoAs4,illuminance at SGoAs4,681,lux,2.4,13.55,3.9,04-12-2016 08:44,04-12-2016 08:49,31741,1460443498,1460443741,office A
37083,SGoAs3,illuminance at SGoAs3,770,lux,2.4,17.6,1.45,04-12-2016 08:45,04-12-2016 08:49,31741,1460443556,1460443741,office A
37084,SGoAs2,illuminance at SGoAs2,747,lux,2.4,13.55,0,04-12-2016 08:43,04-12-2016 08:49,31741,1460443419,1460443741,office A
37085,SGoAs1,illuminance at SGoAs1,507,lux,2.4,11.55,0,04-12-2016 08:45,04-12-2016 08:49,31741,1460443537,1460443741,office A
37086,SGoBs6,illuminance at SGoBs6,158,lux,2.4,6.1,1.45,04-12-2016 08:45,04-12-2016 08:49,31741,1460443506,1460443741,office B
37087,SGoBs5,illuminance at SGoBs5,142,lux,2.4,4.05,0,04-12-2016 08:45,04-12-2016 08:49,31741,1460443558,1460443741,office B
37088,SGoBs4,illuminance at SGoBs4,168,lux,2.4,2.05,0,04-12-2016 08:43,04-12-2016 08:49,31741,1460443407,1460443741,office B
37089,SGoBs3,illuminance at SGoBs3,147,lux,2.4,0,1.45,04-12-2016 08:48,04-12-2016 08:49,31741,1460443686,1460443741,office B
37090,SGoBs2,illuminance at SGoBs2,172,lux,2.4,2.05,3.09,04-12-2016 08:28,04-12-2016 08:49,31741,1460442531,1460443741,office B
37091,SGoBs1,illuminance at SGoBs1,150,lux,2.4,4.05,3.09,04-12-2016 08:45,04-12-2016 08:49,31742,1460443541,1460443742,office B
37092,SGoAs6,illuminance at SGoAs6,388,lux,2.4,9.05,1.45,04-12-2016 09:07,04-12-2016 09:09,32942,1460444864,1460444942,office A
37093,SGoAs5,illuminance at SGoAs5,381,lux,2.4,11.55,3.9,04-12-2016 09:06,04-12-2016 09:09,32942,1460444762,1460444942,office A
37094,SGoAs4,illuminance at SGoAs4,617,lux,2.4,13.55,3.9,04-12-2016 09:02,04-12-2016 09:09,32942,1460444559,1460444942,office A
37095,SGoAs3,illuminance at SGoAs3,728,lux,2.4,17.6,1.45,04-12-2016 09:03,04-12-2016 09:09,32942,1460444631,1460444942,office A
37096,SGoAs2,illuminance at SGoAs2,711,lux,2.4,13.55,0,04-12-2016 09:08,04-12-2016 09:09,32942,1460444880,1460444942,office A
37097,SGoAs1,illuminance at SGoAs1,457,lux,2.4,11.55,0,04-12-2016 09:03,04-12-2016 09:09,32942,1460444584,1460444942,office A
37098,SGoBs6,illuminance at SGoBs6,160,lux,2.4,6.1,1.45,04-12-2016 09:05,04-12-2016 09:09,32942,1460444719,1460444942,office B
37099,SGoBs5,illuminance at SGoBs5,147,lux,2.4,4.05,0,04-12-2016 09:04,04-12-2016 09:09,32943,1460444661,1460444943,office B
37100,SGoBs4,illuminance at SGoBs4,185,lux,2.4,2.05,0,04-12-2016 09:04,04-12-2016 09:09,32943,1460444693,1460444943,office B
37101,SGoBs3,illuminance at SGoBs3,152,lux,2.4,0,1.45,04-12-2016 09:05,04-12-2016 09:09,32943,1460444720,1460444943,office B
37102,SGoBs2,illuminance at SGoBs2,182,lux,2.4,2.05,3.09,04-12-2016 08:48,04-12-2016 09:09,32943,1460443731,1460444943,office B
37103,SGoBs1,illuminance at SGoBs1,151,lux,2.4,4.05,3.09,04-12-2016 09:05,04-12-2016 09:09,32943,1460444741,1460444943,office B
37104,SGoAs6,illuminance at SGoAs6,337,lux,2.4,9.05,1.45,04-12-2016 09:28,04-12-2016 09:29,34143,1460446081,1460446143,office A
37105,SGoAs5,illuminance at SGoAs5,360,lux,2.4,11.55,3.9,04-12-2016 09:26,04-12-2016 09:29,34143,1460445989,1460446143,office A
37106,SGoAs4,illuminance at SGoAs4,544,lux,2.4,13.55,3.9,04-12-2016 09:21,04-12-2016 09:29,34143,1460445673,1460446143,office A
37107,SGoAs3,illuminance at SGoAs3,648,lux,2.4,17.6,1.45,04-12-2016 09:24,04-12-2016 09:29,34144,1460445873,1460446144,office A
37108,SGoAs2,illuminance at SGoAs2,654,lux,2.4,13.55,0,04-12-2016 09:26,04-12-2016 09:29,34144,1460445982,1460446144,office A
37109,SGoAs1,illuminance at SGoAs1,395,lux,2.4,11.55,0,04-12-2016 09:22,04-12-2016 09:29,34144,1460445745,1460446144,office A
37110,SGoBs6,illuminance at SGoBs6,165,lux,2.4,6.1,1.45,04-12-2016 09:28,04-12-2016 09:29,34144,1460446107,1460446144,office B
37111,SGoBs5,illuminance at SGoBs5,151,lux,2.4,4.05,0,04-12-2016 09:27,04-12-2016 09:29,34144,1460446062,1460446144,office B
37112,SGoBs4,illuminance at SGoBs4,181,lux,2.4,2.05,0,04-12-2016 09:25,04-12-2016 09:29,34144,1460445956,1460446144,office B
37113,SGoBs3,illuminance at SGoBs3,160,lux,2.4,0,1.45,04-12-2016 09:26,04-12-2016 09:29,34144,1460445995,1460446144,office B
37114,SGoBs2,illuminance at SGoBs2,191,lux,2.4,2.05,3.09,04-12-2016 09:08,04-12-2016 09:29,34144,1460444931,1460446144,office B
37115,SGoBs1,illuminance at SGoBs1,157,lux,2.4,4.05,3.09,04-12-2016 09:25,04-12-2016 09:29,34144,1460445941,1460446144,office B
37116,SGoAs6,illuminance at SGoAs6,321,lux,2.4,9.05,1.45,04-12-2016 09:45,04-12-2016 09:49,35345,1460447105,1460447345,office A
37117,SGoAs5,illuminance at SGoAs5,312,lux,2.4,11.55,3.9,04-12-2016 09:45,04-12-2016 09:49,35345,1460447147,1460447345,office A
37118,SGoAs4,illuminance at SGoAs4,440,lux,2.4,13.55,3.9,04-12-2016 09:48,04-12-2016 09:49,35345,1460447314,1460447345,office A
37119,SGoAs3,illuminance at SGoAs3,592,lux,2.4,17.6,1.45,04-12-2016 09:35,04-12-2016 09:49,35345,1460446516,1460447345,office A
37120,SGoAs2,illuminance at SGoAs2,552,lux,2.4,13.55,0,04-12-2016 09:47,04-12-2016 09:49,35345,1460447237,1460447345,office A
37121,SGoAs1,illuminance at SGoAs1,335,lux,2.4,11.55,0,04-12-2016 09:45,04-12-2016 09:49,35345,1460447118,1460447345,office A
37122,SGoBs6,illuminance at SGoBs6,168,lux,2.4,6.1,1.45,04-12-2016 09:43,04-12-2016 09:49,35345,1460447024,1460447345,office B
37123,SGoBs5,illuminance at SGoBs5,151,lux,2.4,4.05,0,04-12-2016 09:46,04-12-2016 09:49,35345,1460447216,1460447345,office B
37124,SGoBs4,illuminance at SGoBs4,184,lux,2.4,2.05,0,04-12-2016 09:41,04-12-2016 09:49,35345,1460446914,1460447345,office B
37125,SGoBs3,illuminance at SGoBs3,167,lux,2.4,0,1.45,04-12-2016 09:46,04-12-2016 09:49,35345,1460447165,1460447345,office B
37126,SGoBs2,illuminance at SGoBs2,201,lux,2.4,2.05,3.09,04-12-2016 09:28,04-12-2016 09:49,35346,1460446131,1460447346,office B
37127,SGoBs1,illuminance at SGoBs1,158,lux,2.4,4.05,3.09,04-12-2016 09:45,04-12-2016 09:49,35346,1460447141,1460447346,office B
37128,SGoAs6,illuminance at SGoAs6,264,lux,2.4,9.05,1.45,04-12-2016 10:07,04-12-2016 10:09,36546,1460448429,1460448546,office A
37129,SGoAs5,illuminance at SGoAs5,284,lux,2.4,11.55,3.9,04-12-2016 10:07,04-12-2016 10:09,36546,1460448449,1460448546,office A
37130,SGoAs4,illuminance at SGoAs4,368,lux,2.4,13.55,3.9,04-12-2016 10:06,04-12-2016 10:09,36546,1460448364,1460448546,office A
37131,SGoAs3,illuminance at SGoAs3,420,lux,2.4,17.6,1.45,04-12-2016 10:03,04-12-2016 10:09,36546,1460448218,1460448546,office A
37132,SGoAs2,illuminance at SGoAs2,447,lux,2.4,13.55,0,04-12-2016 10:07,04-12-2016 10:09,36546,1460448441,1460448546,office A
37133,SGoAs1,illuminance at SGoAs1,262,lux,2.4,11.55,0,04-12-2016 10:07,04-12-2016 10:09,36546,1460448421,1460448546,office A
37134,SGoBs6,illuminance at SGoBs6,175,lux,2.4,6.1,1.45,04-12-2016 10:08,04-12-2016 10:09,36547,1460448501,1460448547,office B
37135,SGoBs5,illuminance at SGoBs5,155,lux,2.4,4.05,0,04-12-2016 10:05,04-12-2016 10:09,36547,1460448339,1460448547,office B
